rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,is_traffic_jam,is_severe_weather,is_order_stacked,pickup_to_distance_ratio,is_peak_rush_hour,is_metro,rider_experience_index,is_festival
vadres09del01,28.0,4.7,,,,,2022-03-28,sandstorms,low,1,snack,motorcycle,1,no,urban,18,vad,28,3,monday,0,10.0,9.0,morning,9.19301447226696,0,1,1,1.0316708005142639,0,0,1.6206896551724137,0
bhpres14del01,36.0,4.6,,,,,2022-02-13,cloudy,low,2,buffet,motorcycle,1,no,metropolitian,17,bhp,13,2,sunday,1,10.0,9.0,morning,9.19301447226696,0,0,1,1.0316708005142639,0,1,1.2432432432432432,0
goares17del01,32.0,4.9,15.496162,73.825364,15.506162,73.835364,2022-02-17,sunny,low,0,meal,motorcycle,0,no,metropolitian,22,goa,17,2,thursday,0,15.0,10.0,morning,1.5441981810254255,0,0,0,7.337840400814558,0,1,1.4848484848484849,0
aurgres20del03,33.0,4.3,,,,,2022-02-11,sandstorms,medium,1,meal,scooter,1,no,metropolitian,31,aurg,11,2,friday,0,15.0,17.0,evening,9.19301447226696,0,1,1,1.547506200771396,0,1,1.2647058823529411,0
mumres16del02,26.0,4.7,19.120083,72.907385,19.170083,72.957385,2022-03-21,cloudy,jam,2,snack,electric_scooter,1,no,urban,34,mum,21,3,monday,0,10.0,20.0,night,7.648322354566645,1,0,1,1.2272464888917411,1,0,1.7407407407407407,0
bangres16del01,20.0,4.9,13.029198,77.570997,13.139198,77.680997,2022-03-31,sunny,jam,1,buffet,motorcycle,1,no,metropolitian,11,bang,31,3,thursday,0,15.0,20.0,night,17.074806111801863,1,0,1,0.8534944798012409,1,1,2.3333333333333335,0
vadres03del02,26.0,4.6,22.32,73.17,22.37,73.22,2022-03-24,windy,jam,0,drinks,motorcycle,0,no,metropolitian,16,vad,24,3,thursday,0,10.0,19.0,evening,7.573225613488764,1,0,0,1.2386622743816273,1,1,1.7037037037037037,0
vadres20del01,37.0,4.8,22.311358,73.164798,22.351358,73.204798,2022-03-07,windy,medium,2,drinks,motorcycle,1,no,metropolitian,28,vad,7,3,monday,0,5.0,16.0,afternoon,6.058853851669116,0,0,1,0.7623283142263623,0,1,1.263157894736842,0
japres03del01,22.0,4.9,26.913483,75.803139,26.983483,75.873139,2022-03-27,stormy,jam,1,drinks,motorcycle,0,no,metropolitian,29,jap,27,3,sunday,1,15.0,21.0,night,10.427235657896496,1,1,0,1.3727168031889518,1,1,2.130434782608696,0
chenres06del02,37.0,4.6,13.054347,80.257221,13.074347,80.277221,2022-03-30,stormy,high,1,meal,scooter,1,no,metropolitian,25,chen,30,3,wednesday,0,5.0,11.0,morning,3.104632093351237,1,1,1,1.387104112295545,0,1,1.2105263157894737,0
aurgres09del02,37.0,4.5,19.874103,75.368419,19.954103,75.448419,2022-02-14,cloudy,low,2,meal,scooter,1,no,metropolitian,34,aurg,14,2,monday,0,10.0,23.0,night,12.209940785785736,0,0,1,0.7867857268999695,0,1,1.1842105263157894,0
puneres010del02,28.0,5.0,18.539299,73.897902,18.589299,73.947902,2022-03-21,fog,medium,0,drinks,motorcycle,1,no,metropolitian,27,pune,21,3,monday,0,5.0,19.0,evening,7.660840811905797,0,1,1,0.6126819668759539,1,1,1.7241379310344827,0
alhres16del02,37.0,4.8,25.450377,81.834236,25.470377,81.854236,2022-02-15,sunny,low,2,drinks,scooter,0,no,metropolitian,18,alh,15,2,tuesday,0,10.0,10.0,morning,2.9962420081483025,0,0,0,2.8602139030118945,0,1,1.263157894736842,0
chenres05del01,29.0,4.8,13.058616,80.264151,13.168616,80.374151,2022-04-04,cloudy,jam,1,drinks,scooter,1,no,metropolitian,39,chen,4,4,monday,0,15.0,19.0,evening,17.073813051007523,1,0,1,0.853542709055963,1,1,1.6,0
vadres01del03,24.0,4.7,22.307898,73.167788,22.337898,73.197788,2022-03-07,cloudy,jam,1,drinks,scooter,1,no,urban,28,vad,7,3,monday,0,15.0,19.0,evening,4.544267482984226,1,0,1,2.973672599757912,1,0,1.88,0
ranchires08del01,31.0,4.8,23.353783,85.326967,23.363783,85.336967,2022-03-26,sunny,low,0,buffet,motorcycle,1,no,metropolitian,29,ranchi,26,3,saturday,1,10.0,9.0,morning,1.509467584367178,0,0,1,4.976442555130443,0,1,1.5,0
mumres18del02,25.0,4.1,19.1093,72.825451,19.1293,72.845451,2022-03-19,windy,low,0,snack,motorcycle,0,no,metropolitian,17,mum,19,3,saturday,1,10.0,8.0,morning,3.059554247595471,0,0,0,2.8093405253635733,0,1,1.5769230769230769,0
surres03del01,24.0,4.8,21.186884,72.793616,21.256884,72.863616,2022-04-04,sunny,jam,1,buffet,scooter,0,no,metropolitian,12,sur,4,4,monday,0,5.0,19.0,evening,10.641042055468692,1,0,0,0.4487910533957369,1,1,1.92,0
coimbres18del03,24.0,4.6,11.02091,76.940432,11.05091,76.970432,2022-03-21,sunny,jam,2,buffet,scooter,1,no,urban,10,coimb,21,3,monday,0,15.0,19.0,evening,4.674184358398377,1,0,1,2.8990076427510822,1,0,1.84,0
goares01del03,31.0,5.0,15.576683,73.75575,15.636683,73.81575,2022-02-11,stormy,low,2,meal,motorcycle,1,no,metropolitian,26,goa,11,2,friday,0,10.0,23.0,night,9.262902940888347,0,1,1,1.0242855081677253,0,1,1.5625,0
ranchires13del03,31.0,4.9,23.374989,85.335486,23.434989,85.395486,2022-03-28,sunny,jam,0,drinks,motorcycle,1,no,metropolitian,28,ranchi,28,3,monday,0,15.0,19.0,evening,9.05536131845396,1,0,1,1.5697993513893593,1,1,1.53125,0
indores05del03,31.0,4.7,22.727021,75.884167,22.787021,75.944167,2022-03-03,sandstorms,low,2,meal,motorcycle,1,no,metropolitian,27,indo,3,3,thursday,0,15.0,23.0,night,9.075387359616569,0,1,1,1.5665162605599958,0,1,1.46875,0
bangres07del01,33.0,4.8,12.978453,77.643685,12.988453,77.653685,2022-03-24,sunny,low,1,buffet,scooter,1,no,metropolitian,15,bang,24,3,thursday,0,5.0,8.0,morning,1.5525629397903205,0,0,1,2.4359788940312717,0,1,1.411764705882353,0
mumres09del01,30.0,4.7,18.994049,72.825203,19.064049,72.895203,2022-03-25,cloudy,jam,2,snack,scooter,2,no,metropolitian,37,mum,25,3,friday,0,10.0,,after_midnight,10.711191521545718,1,0,1,0.8919658522273886,0,1,1.5161290322580645,0
chenres03del02,28.0,4.9,13.091809,80.219104,13.221809,80.349104,2022-04-02,stormy,low,2,snack,electric_scooter,1,no,metropolitian,16,chen,2,4,saturday,1,10.0,23.0,night,20.176414243687518,0,1,1,0.48364285422715336,0,1,1.6896551724137931,0
puneres12del02,35.0,4.6,18.520016,73.830547,18.650016,73.960547,2022-03-31,sunny,low,0,drinks,motorcycle,1,no,metropolitian,22,pune,31,3,thursday,0,15.0,22.0,night,19.91703823583007,0,0,1,0.734680506875691,1,1,1.2777777777777777,0
mysres04del03,24.0,5.0,12.3085,76.665808,12.3685,76.725808,2022-03-03,windy,jam,0,snack,motorcycle,0,no,urban,17,mys,3,3,thursday,0,15.0,21.0,night,9.326872529115304,1,0,0,1.52642663833866,1,0,2.0,0
aurgres19del02,34.0,4.6,19.866969,75.318894,19.916969,75.368894,2022-02-17,sandstorms,medium,1,meal,scooter,1,no,metropolitian,31,aurg,17,2,thursday,0,15.0,17.0,evening,7.631714121877215,0,1,1,1.844629530155843,0,1,1.3142857142857143,0
surres09del01,20.0,4.4,21.175975,72.795503,21.285975,72.905503,2022-03-16,fog,jam,1,buffet,motorcycle,2,no,metropolitian,41,sur,16,3,wednesday,0,10.0,19.0,evening,16.72115728076054,1,1,1,0.5806810678845602,1,1,2.0952380952380953,0
coimbres11del01,24.0,4.8,11.001753,76.986241,11.011753,76.996241,2022-03-11,sandstorms,low,2,drinks,electric_scooter,0,no,urban,12,coimb,11,3,friday,0,10.0,10.0,morning,1.558137239175215,0,1,0,4.858762481751428,0,0,1.92,0
mumres19del01,21.0,4.8,19.131141,72.813074,19.201141,72.883074,2022-04-02,sandstorms,low,2,drinks,electric_scooter,1,no,metropolitian,17,mum,2,4,saturday,1,15.0,22.0,night,10.707006464770936,0,1,1,1.3384484114604809,1,1,2.1818181818181817,0
bangres010del01,23.0,4.9,12.933298,77.614293,13.003298,77.684293,2022-03-29,stormy,jam,1,drinks,motorcycle,1,no,metropolitian,29,bang,29,3,tuesday,0,10.0,21.0,night,10.8682628201097,1,1,1,0.879641873014289,1,1,2.0416666666666665,0
ludhres19del03,27.0,5.0,30.902872,75.826808,30.932872,75.856808,2022-02-13,cloudy,medium,0,meal,motorcycle,0,no,metropolitian,20,ludh,13,2,sunday,1,5.0,17.0,evening,4.39522525342693,0,0,0,1.0214034576855726,0,1,1.7857142857142858,0
coimbres20del02,39.0,4.6,10.994136,76.963303,11.044136,77.013303,2022-03-30,fog,jam,0,meal,motorcycle,1,no,metropolitian,32,coimb,30,3,wednesday,0,15.0,19.0,evening,7.790525266841046,1,1,1,1.8092942868160968,1,1,1.15,0
mumres15del01,28.0,4.9,19.176269,72.836721,19.186269,72.846721,2022-03-28,fog,low,2,buffet,motorcycle,1,no,urban,10,mum,28,3,monday,0,5.0,10.0,morning,1.5295062057776052,0,1,1,2.4636534669201713,0,0,1.6896551724137931,0
goares19del01,25.0,4.5,,,,,2022-02-11,windy,low,1,buffet,scooter,1,no,metropolitian,15,goa,11,2,friday,0,10.0,9.0,morning,9.19301447226696,0,0,1,1.0316708005142639,0,1,1.7307692307692308,0
knpres05del02,33.0,4.9,26.479108,80.315042,26.529108,80.365042,2022-02-11,sandstorms,jam,2,snack,motorcycle,0,no,metropolitian,29,knp,11,2,friday,0,15.0,22.0,night,7.460943738451426,1,1,0,1.8841987197510106,1,1,1.4411764705882353,0
ranchires14del02,32.0,4.3,,,,,2022-03-15,stormy,jam,0,snack,motorcycle,2,no,metropolitian,35,ranchi,15,3,tuesday,0,10.0,20.0,night,9.19301447226696,1,1,1,1.0316708005142639,1,1,1.303030303030303,0
chenres010del01,38.0,4.9,13.066762,80.251865,13.076762,80.261865,2022-03-28,sandstorms,high,1,drinks,motorcycle,1,no,metropolitian,31,chen,28,3,monday,0,5.0,11.0,morning,1.552293346166142,1,1,1,2.4362988894060513,0,1,1.2564102564102564,0
mysres01del01,30.0,4.7,12.311072,76.654878,12.421072,76.764878,2022-04-06,sunny,low,2,buffet,scooter,1,no,urban,35,mys,6,4,wednesday,0,10.0,,after_midnight,17.09838536204264,0,0,1,0.5682339484148733,0,0,1.5161290322580645,0
vadres01del02,26.0,4.9,22.307898,73.167788,22.437898,73.297788,2022-03-23,windy,medium,1,buffet,motorcycle,1,no,metropolitian,26,vad,23,3,wednesday,0,5.0,17.0,evening,19.688565914789702,0,0,1,0.2476649416854869,0,1,1.8148148148148149,0
hydres19del01,30.0,4.7,17.458998,78.500366,17.528998,78.570366,2022-03-23,sandstorms,low,1,meal,scooter,0,no,urban,17,hyd,23,3,wednesday,0,15.0,22.0,night,10.756185975480651,0,1,0,1.3326005835968326,1,0,1.5161290322580645,0
chenres14del02,38.0,4.8,13.026279,80.174568,13.046279,80.194568,2022-03-28,stormy,low,1,buffet,motorcycle,1,no,metropolitian,20,chen,28,3,monday,0,5.0,10.0,morning,3.1048037532854496,0,1,1,1.3870380587134477,0,1,1.2307692307692308,0
mysres13del03,23.0,4.6,12.310972,76.659264,12.400972,76.749264,2022-03-29,fog,low,1,drinks,scooter,0,no,metropolitian,20,mys,29,3,tuesday,0,15.0,23.0,night,13.989852322089256,0,1,0,1.0352072379049055,0,1,1.9166666666666667,0
indores03del01,39.0,4.1,22.751857,75.866699,22.861857,75.976699,2022-03-10,fog,medium,2,buffet,motorcycle,1,no,urban,35,indo,10,3,thursday,0,15.0,18.0,evening,16.63541627418215,0,1,1,0.875379959260192,0,0,1.025,0
hydres17del02,30.0,4.6,17.451976,78.385883,17.531976,78.465883,2022-03-12,fog,jam,0,buffet,motorcycle,0,no,urban,43,hyd,12,3,saturday,1,15.0,21.0,night,12.292848945038813,1,1,0,1.1725300646043462,1,0,1.4838709677419355,0
chenres14del02,25.0,5.0,13.026279,80.174568,13.046279,80.194568,2022-03-09,windy,high,2,buffet,scooter,1,no,metropolitian,16,chen,9,3,wednesday,0,15.0,11.0,morning,3.1048037532854496,1,0,1,4.161114176140343,0,1,1.9230769230769231,0
ranchires20del02,34.0,5.0,23.39925,85.390464,23.52925,85.520464,2022-03-16,sunny,low,1,buffet,scooter,1,no,metropolitian,29,ranchi,16,3,wednesday,0,10.0,23.0,night,19.615926964388624,0,0,1,0.4971185279059262,0,1,1.4285714285714286,0
surres15del01,36.0,4.5,21.160522,72.771477,21.270522,72.881477,2022-03-25,windy,medium,2,meal,motorcycle,1,no,metropolitian,33,sur,25,3,friday,0,15.0,18.0,evening,16.721971571134954,0,0,1,0.8709804181270911,0,1,1.2162162162162162,0
ranchires02del01,30.0,4.7,,,,,2022-04-04,windy,jam,1,snack,motorcycle,1,no,metropolitian,27,ranchi,4,4,monday,0,10.0,19.0,evening,9.19301447226696,1,0,1,1.0316708005142639,1,1,1.5161290322580645,0
chenres04del02,27.0,4.9,13.02978,80.208812,13.07978,80.258812,2022-03-21,cloudy,jam,2,drinks,motorcycle,0,no,metropolitian,25,chen,21,3,monday,0,15.0,21.0,night,7.761726486394523,1,0,0,1.8156011367239184,1,1,1.75,0
surres010del02,37.0,5.0,21.17106,72.789292,21.22106,72.839292,2022-04-01,windy,low,1,drinks,motorcycle,1,no,urban,29,sur,1,4,friday,0,5.0,22.0,night,7.601362669750945,0,0,1,0.6171801218909895,1,0,1.3157894736842106,0
indores07del02,23.0,4.6,22.722634,75.886959,22.742634,75.906959,2022-03-09,stormy,high,0,meal,motorcycle,1,no,metropolitian,26,indo,9,3,wednesday,0,10.0,11.0,morning,3.0253773215438065,1,1,1,2.836575801089251,0,1,1.9166666666666667,0
goares17del01,39.0,4.9,15.496162,73.825364,15.506162,73.835364,2022-02-11,cloudy,low,2,buffet,motorcycle,0,no,urban,15,goa,11,2,friday,0,10.0,8.0,morning,1.5441981810254255,0,0,0,4.891893600543039,0,0,1.225,0
indores02del03,26.0,4.9,22.651847,75.881991,22.741847,75.971991,2022-03-14,stormy,low,0,buffet,motorcycle,0,no,metropolitian,15,indo,14,3,monday,0,15.0,23.0,night,13.615833459011268,0,1,0,1.0626365098140413,0,1,1.8148148148148149,0
mumres06del03,29.0,4.9,19.055831,72.833984,19.145831,72.923984,2022-04-02,sandstorms,jam,1,drinks,scooter,0,no,urban,28,mum,2,4,saturday,1,10.0,19.0,evening,13.768718508386597,1,1,0,0.7008337850468064,1,0,1.6333333333333333,0
mysres010del02,36.0,4.5,12.321214,76.621094,12.401214,76.701094,2022-03-16,cloudy,jam,0,meal,motorcycle,1,no,metropolitian,41,mys,16,3,wednesday,0,15.0,20.0,night,12.435302723482724,1,0,1,1.1596172366935817,1,1,1.2162162162162162,0
japres18del03,26.0,4.9,26.913987,75.752891,26.943987,75.782891,2022-03-21,stormy,jam,0,meal,motorcycle,0,no,metropolitian,20,jap,21,3,monday,0,15.0,19.0,evening,4.469157679084987,1,1,0,3.0186202508997613,1,1,1.8148148148148149,0
kocres09del01,33.0,4.9,10.000706,76.349516,10.110706,76.459516,2022-02-12,sunny,low,2,meal,electric_scooter,1,no,urban,24,koc,12,2,saturday,1,10.0,22.0,night,17.16552279552974,0,0,1,0.5660743877067992,1,0,1.4411764705882353,0
surres12del01,30.0,4.7,21.183434,72.814492,21.253434,72.884492,2022-03-18,stormy,medium,1,snack,motorcycle,1,no,metropolitian,29,sur,18,3,friday,0,10.0,,after_midnight,10.64115772933754,0,1,1,0.8975727875809013,0,1,1.5161290322580645,0
puneres11del02,30.0,4.9,18.533811,73.899315,18.583811,73.949315,2022-03-17,sandstorms,low,2,drinks,motorcycle,1,no,metropolitian,24,pune,17,3,thursday,0,15.0,23.0,night,7.660957436559021,0,1,1,1.8380196339223391,0,1,1.5806451612903225,0
coimbres12del02,33.0,4.5,11.000762,76.981876,11.130762,77.111876,2022-04-02,fog,medium,1,meal,motorcycle,1,no,metropolitian,30,coimb,2,4,saturday,1,5.0,18.0,evening,20.253785359470783,0,1,1,0.24091990513519984,0,1,1.3235294117647058,0
japres19del03,22.0,4.7,26.913726,75.75282,26.973726,75.812821,2022-03-11,stormy,jam,2,meal,scooter,0,no,metropolitian,20,jap,11,3,friday,0,15.0,21.0,night,8.937863682516157,1,1,0,1.5893427267643012,1,1,2.0434782608695654,0
coimbres04del02,27.0,4.5,11.024839,77.007003,11.154839,77.137003,2022-03-04,stormy,jam,1,drinks,motorcycle,1,no,metropolitian,15,coimb,4,3,friday,0,10.0,21.0,night,20.252967850083056,1,1,1,0.48185879110105106,1,1,1.6071428571428572,0
coimbres01del02,30.0,4.4,11.016298,76.972076,11.146298,77.102076,2022-03-16,stormy,jam,1,snack,scooter,0,no,urban,32,coimb,16,3,wednesday,0,15.0,21.0,night,20.253258047708663,1,1,0,0.7227780797365515,1,0,1.4193548387096775,0
agrres14del01,38.0,4.5,27.16185,78.040165,27.27185,78.150165,2022-02-16,sunny,jam,1,buffet,scooter,1,no,urban,30,agr,16,2,wednesday,0,15.0,21.0,night,16.36831020944837,1,0,1,0.8892414126696648,1,0,1.1538461538461537,0
puneres13del02,38.0,4.5,18.56245,73.916619,18.69245,74.046619,2022-03-18,sunny,jam,2,drinks,scooter,1,no,metropolitian,32,pune,18,3,friday,0,5.0,19.0,evening,19.914688541860013,1,0,1,0.24492168909398618,1,1,1.1538461538461537,0
chenres20del01,39.0,4.8,12.975996,80.221898,13.015996,80.261898,2022-03-17,sandstorms,high,1,snack,scooter,0,no,metropolitian,26,chen,17,3,thursday,0,15.0,14.0,afternoon,6.210098947886509,1,1,0,2.235436484096047,1,1,1.2,0
hydres12del01,28.0,4.7,17.429585,78.392621,17.499585,78.462621,2022-03-31,fog,low,2,buffet,electric_scooter,1,no,metropolitian,28,hyd,31,3,thursday,0,10.0,23.0,night,10.757014337994882,0,1,1,0.8883350149291199,0,1,1.6206896551724137,0
hydres06del03,34.0,4.0,17.455894,78.375467,17.515894,78.435467,2022-03-01,stormy,jam,0,meal,motorcycle,1,no,metropolitian,49,hyd,1,3,tuesday,0,5.0,19.0,evening,9.219783818326418,1,1,1,0.5144147332343566,1,1,1.1428571428571428,0
bangres06del01,32.0,3.6,12.979096,77.640625,13.089096,77.750625,2022-04-02,windy,jam,1,snack,scooter,1,no,metropolitian,41,bang,2,4,saturday,1,15.0,22.0,night,17.076492495612452,1,0,1,0.8534125909219026,1,1,1.0909090909090908,0
mumres11del02,38.0,4.8,18.994237,72.825553,19.014237,72.845553,2022-03-07,fog,low,2,meal,scooter,0,no,metropolitian,18,mum,7,3,monday,0,10.0,9.0,morning,3.0605561405264683,0,1,0,2.8085500144708817,0,1,1.2307692307692308,0
bhpres16del03,34.0,4.7,23.264015,77.408236,23.324015,77.468236,2022-02-13,sandstorms,medium,0,snack,motorcycle,1,no,metropolitian,31,bhp,13,2,sunday,1,10.0,18.0,evening,9.058825022192163,0,1,1,1.0461536827783318,0,1,1.3428571428571427,0
vadres15del01,25.0,4.8,,,,,2022-03-16,fog,jam,0,snack,motorcycle,1,no,metropolitian,37,vad,16,3,wednesday,0,5.0,20.0,night,9.19301447226696,1,1,1,0.5158354002571319,1,1,1.8461538461538463,0
mumres08del03,27.0,4.5,19.065838,72.832658,19.125838,72.892658,2022-03-13,cloudy,jam,0,snack,motorcycle,0,no,metropolitian,22,mum,13,3,sunday,1,10.0,21.0,night,9.179276688028636,1,0,0,1.0331350494782359,1,1,1.6071428571428572,0
coimbres18del02,30.0,5.0,11.02091,76.940432,11.07091,76.990432,2022-03-21,sandstorms,jam,1,meal,motorcycle,1,no,urban,28,coimb,21,3,monday,0,5.0,21.0,night,7.790177003822013,1,1,1,0.6031234312240685,1,0,1.6129032258064515,0
coimbres14del03,20.0,4.9,11.003681,76.975525,11.093681,77.065525,2022-03-20,stormy,jam,2,meal,motorcycle,1,no,metropolitian,18,coimb,20,3,sunday,1,15.0,19.0,evening,14.022253080995233,1,1,1,1.0328975756268823,1,1,2.3333333333333335,0
indores06del02,38.0,4.6,22.728163,75.884212,22.808163,75.964212,2022-03-31,sunny,jam,1,drinks,motorcycle,1,no,metropolitian,26,indo,31,3,thursday,0,5.0,19.0,evening,12.100062421152574,1,0,1,0.3968234309384185,1,1,1.1794871794871795,0
indores010del03,33.0,4.7,22.75004,75.902847,22.81004,75.962847,2022-03-11,fog,medium,2,snack,motorcycle,0,no,metropolitian,17,indo,11,3,friday,0,5.0,17.0,evening,9.074684164326316,0,1,0,0.5222104368339553,0,1,1.3823529411764706,0
mysres03del01,28.0,4.9,12.299524,76.64262,12.309524,76.65262,2022-03-26,sunny,low,1,drinks,scooter,1,no,metropolitian,20,mys,26,3,saturday,1,15.0,8.0,morning,1.5545771256173964,0,0,1,7.300772413443729,0,1,1.6896551724137931,0
kocres19del02,27.0,5.0,9.960846,76.293936,10.010846,76.343936,2022-02-15,sandstorms,jam,0,meal,motorcycle,0,no,metropolitian,27,koc,15,2,tuesday,0,5.0,19.0,evening,7.803338533820035,1,1,0,0.6021674269493742,1,1,1.7857142857142858,0
chenres17del03,28.0,4.7,13.045479,80.23311,13.105479,80.29311,2022-03-03,stormy,jam,0,meal,motorcycle,1,no,metropolitian,30,chen,3,3,thursday,0,10.0,20.0,night,9.313691518325752,1,1,1,1.0189845463683407,1,1,1.6206896551724137,0
bangres03del01,28.0,4.7,12.979166,77.640709,13.019166,77.680709,2022-03-19,fog,high,2,snack,motorcycle,1,no,metropolitian,30,bang,19,3,saturday,1,10.0,13.0,afternoon,6.210060323088704,1,1,1,1.490299567887775,1,1,1.6206896551724137,0
surres09del03,29.0,4.6,21.175975,72.795503,21.205975,72.825503,2022-03-09,windy,low,2,buffet,electric_scooter,0,no,metropolitian,19,sur,9,3,wednesday,0,15.0,22.0,night,4.560890658020926,0,0,0,2.9639051727439982,1,1,1.5333333333333334,0
coimbres14del03,34.0,4.1,11.003681,76.975525,11.093681,77.065525,2022-03-18,sandstorms,medium,1,snack,motorcycle,0,no,metropolitian,32,coimb,18,3,friday,0,10.0,17.0,evening,14.022253080995233,0,1,0,0.6885983837512549,0,1,1.1714285714285715,0
bangres010del01,31.0,4.6,12.933298,77.614293,12.973298,77.654293,2022-03-17,windy,medium,2,buffet,electric_scooter,0,no,metropolitian,27,bang,17,3,thursday,0,15.0,16.0,afternoon,6.210618323092562,0,0,0,2.235263470190525,0,1,1.4375,0
mysres02del03,21.0,4.6,12.304569,76.643622,12.334569,76.673622,2022-03-03,sandstorms,low,1,buffet,scooter,1,no,metropolitian,18,mys,3,3,thursday,0,5.0,23.0,night,4.663600819587387,0,1,1,0.9683165245913684,0,1,2.090909090909091,0
ranchires12del01,27.0,4.6,,,,,2022-03-06,stormy,jam,2,buffet,motorcycle,1,no,metropolitian,25,ranchi,6,3,sunday,1,5.0,19.0,evening,9.19301447226696,1,1,1,0.5158354002571319,1,1,1.6428571428571428,0
goares07del02,32.0,3.7,15.561295,73.749478,15.691295,73.879478,2022-02-14,sandstorms,jam,2,snack,motorcycle,1,no,metropolitian,42,goa,14,2,monday,0,5.0,21.0,night,20.068696929514367,1,1,1,0.2430878347390795,1,1,1.121212121212121,0
hydres07del03,38.0,4.3,17.424114,78.347554,17.454114,78.377554,2022-03-13,stormy,jam,1,drinks,motorcycle,1,no,urban,33,hyd,13,3,sunday,1,15.0,21.0,night,4.610456146048326,1,1,1,2.9351587356049986,1,0,1.1025641025641026,0
goares12del02,29.0,4.9,15.516833,73.768172,15.646833,73.898172,2022-02-14,windy,jam,2,meal,motorcycle,1,no,metropolitian,27,goa,14,2,monday,0,5.0,19.0,evening,20.07079010576581,1,0,1,0.24306309938958273,1,1,1.6333333333333333,0
mumres05del02,20.0,4.9,18.927584,72.832585,19.057584,72.962585,2022-03-25,cloudy,medium,0,snack,motorcycle,1,no,metropolitian,41,mum,25,3,friday,0,5.0,18.0,evening,19.894269594418525,0,0,1,0.2451669071477016,0,1,2.3333333333333335,0
mumres04del01,25.0,4.6,19.254567,72.848923,19.324567,72.918923,2022-03-02,fog,medium,2,snack,scooter,1,no,metropolitian,33,mum,2,3,wednesday,0,5.0,18.0,evening,10.703215446671855,0,1,1,0.4463004414938171,0,1,1.7692307692307692,0
japres05del03,25.0,5.0,26.905287,75.794592,26.965287,75.854592,2022-04-03,sandstorms,medium,0,snack,motorcycle,1,no,metropolitian,29,jap,3,4,sunday,1,5.0,18.0,evening,8.938093974530164,0,1,1,0.5297679821257453,0,1,1.9230769230769231,0
vadres15del02,28.0,4.9,,,,,2022-03-31,fog,low,1,snack,motorcycle,1,no,metropolitian,27,vad,31,3,thursday,0,5.0,22.0,night,9.19301447226696,0,1,1,0.5158354002571319,1,1,1.6896551724137931,0
coimbres03del02,35.0,4.9,11.025083,77.015393,11.105083,77.095393,2022-03-29,sunny,medium,0,meal,motorcycle,1,no,urban,30,coimb,29,3,tuesday,0,10.0,17.0,evening,12.463883024166655,0,0,1,0.7713738222844556,0,0,1.3611111111111112,0
